Date,humidity,precipitation,pressure,temperature,wind-speed,co,so2,pm25,pm10,o3,no2,aqi_co,aqi_so2,aqi_pm25,aqi_pm10,aqi_o3_1,aqi_no2,AQI_total
2021-02-25,36.0,,1021.6,7.8,2.3,0.34,0.0029,30.0,9.0,0.028100000000000003,0.013900000000000001,4,4,80,8,0,0,80
2021-02-26,39.0,99.0,1018.5,9.0,2.2,0.34,0.0015,42.0,11.0,0.0192,0.018600000000000002,4,2,104,10,0,0,104
2021-02-27,33.4,,1024.5,6.5,3.5,0.34,0.0015,30.0,9.0,0.033600000000000005,0.0056,4,2,80,8,0,0,80
2021-02-28,43.6,,1031.4,8.5,2.0,0.45,0.0015,34.0,10.0,0.024100000000000003,0.0121,5,2,87,9,0,0,87
2021-03-01,54.5,,1021.4,14.0,2.3,0.34,0.0015,42.0,12.0,0.02,0.018600000000000002,4,2,104,11,0,0,104
2021-03-02,84.4,0.4,1006.3,14.2,5.0,0.22999999999999998,0.0015,17.0,7.0,0.0296,0.0056,3,2,54,6,0,0,54
2021-03-03,39.0,99.0,1023.3,7.9,3.8,0.34,0.0015,17.0,5.0,0.032799999999999996,0.006500000000000001,4,2,54,5,0,0,54
2021-03-04,55.1,99.0,1029.5,11.0,1.5,0.34,0.0029,34.0,10.0,0.0224,0.0167,4,4,87,9,0,0,87
2021-03-05,67.5,99.0,1021.3,11.9,1.0,0.45,0.0029,50.0,15.0,0.0152,0.0251,5,4,120,14,0,0,120
2021-03-06,62.1,0.3,1015.5,13.3,2.0,0.34,0.0015,53.0,16.0,0.020800000000000003,0.013900000000000001,4,2,126,15,0,0,126
2021-03-07,50.0,99.0,1024.9,8.6,2.0,0.34,0.0015,30.0,9.0,0.032799999999999996,0.0047,4,2,80,8,0,0,80
2021-03-08,77.9,0.3,1023.1,7.7,1.5,0.34,0.0015,42.0,12.0,0.020800000000000003,0.0149,4,2,104,11,0,0,104
2021-03-09,67.0,99.0,1021.8,10.9,1.5,0.34,0.0015,30.0,10.0,0.0233,0.0149,4,2,80,9,0,0,80
2021-03-10,38.5,,1017.1,11.9,3.3,0.34,0.0015,42.0,13.0,0.032799999999999996,0.0112,4,2,104,12,0,0,104
2021-03-11,49.6,,1025.9,11.3,1.8,0.34,0.0029,38.0,11.0,0.0272,0.0167,4,4,95,10,0,0,95
2021-03-12,62.0,,1021.3,13.8,1.5,0.45,0.0029,65.0,22.0,0.016,0.0269,5,4,149,20,0,0,149
2021-03-13,92.3,3.4,1003.0,11.3,2.5,0.34,0.0015,21.0,7.0,0.0272,0.010199999999999999,4,2,62,6,0,0,62
2021-03-14,36.0,,1005.0,12.9,4.8,0.34,0.0015,17.0,5.0,0.0368,0.0047,4,2,54,5,0,0,54
2021-03-15,33.9,,1011.7,13.2,3.0,0.34,0.0015,30.0,9.0,0.0368,0.0075,4,2,80,8,0,0,80
2021-03-16,40.2,,1005.3,15.2,2.0,0.45,0.0015,55.0,17.0,0.0233,0.0195,5,2,130,16,0,0,130
2021-03-17,35.5,,1009.2,14.0,3.0,0.34,0.0015,38.0,13.0,0.0344,0.0075,4,2,95,12,0,0,95
2021-03-18,39.1,,1016.4,13.3,2.0,0.34,0.0015,46.0,18.0,0.0304,0.013000000000000001,4,2,112,17,0,0,112
2021-03-19,52.8,,1017.9,13.3,2.2,0.34,0.0015,46.0,16.0,0.0289,0.0112,4,2,112,15,0,0,112
2021-03-20,62.5,,1017.5,15.0,1.5,0.34,0.0029,42.0,14.0,0.0289,0.010199999999999999,4,4,104,13,0,0,104
2021-03-21,93.0,2.5,1002.1,17.2,5.0,0.34,0.0015,34.0,17.0,0.0264,0.006500000000000001,4,2,87,16,0,0,87
2021-03-22,50.0,99.0,1004.6,13.5,3.0,0.34,0.0015,30.0,9.0,0.032799999999999996,0.006500000000000001,4,2,80,8,0,0,80
2021-03-23,46.7,99.0,1018.7,11.8,2.5,0.34,0.0015,42.0,11.0,0.032,0.0112,4,2,104,10,0,0,104
2021-03-24,57.6,,1021.9,15.0,2.5,0.34,0.0015,46.0,14.0,0.0344,0.013900000000000001,4,2,112,13,0,0,112
2021-03-25,71.0,99.0,1015.5,14.7,2.0,0.34,0.0015,34.0,11.0,0.0296,0.0158,4,2,87,10,0,0,87
2021-03-26,38.5,99.0,1013.3,13.8,2.5,0.34,0.0015,55.0,18.0,0.041600000000000005,0.0121,4,2,130,17,0,0,130
2021-03-27,45.0,,1020.6,15.0,2.0,0.34,0.0015,57.0,19.0,0.041600000000000005,0.010199999999999999,4,2,133,18,0,0,133
2021-03-28,74.5,99.0,1011.3,17.0,3.6,0.34,0.0015,50.0,20.0,0.041600000000000005,0.006500000000000001,4,2,120,19,0,0,120
2021-03-29,79.7,3.8,1002.0,18.0,2.0,0.34,0.0015,5.0,11.0,0.0289,0.013900000000000001,4,2,16,10,0,0,16
2021-03-30,72.1,,1006.6,18.3,1.8,0.5599999999999999,0.0015,1.0,47.0,0.0368,0.0149,6,2,3,44,0,0,44
2021-03-31,52.5,,1009.4,17.9,2.0,0.34,0.0015,1.0,53.0,0.039200000000000006,0.010199999999999999,4,2,3,49,0,0,49
2021-04-01,57.0,99.0,1018.5,16.6,1.9,0.34,0.0015,1.0,37.0,0.0361,0.0112,4,2,3,34,0,0,34
2021-04-02,59.4,99.0,1025.8,16.6,2.0,0.34,0.0015,1.0,15.0,0.0352,0.008400000000000001,4,2,3,14,0,0,14
2021-04-03,60.5,,1019.4,17.3,2.2,0.34,0.0015,1.0,15.0,0.0344,0.010199999999999999,4,2,3,14,0,0,14
2021-04-04,70.4,1.5,1008.8,18.6,2.9,0.22999999999999998,0.0015,1.0,23.0,0.033600000000000005,0.0056,3,2,3,21,0,0,21
2021-04-05,87.5,0.9,1007.4,14.4,2.4,0.34,0.0015,1.0,9.0,0.024100000000000003,0.010199999999999999,4,2,3,8,0,0,8
2021-04-06,62.1,,1017.0,11.6,2.5,0.34,0.0015,1.0,10.0,0.0289,0.008400000000000001,4,2,3,9,0,0,9
2021-04-07,54.3,99.0,1012.0,14.3,1.7,0.34,0.0015,1.0,11.0,0.0312,0.0121,4,2,3,10,0,0,10
2021-04-08,51.9,0.3,1011.3,14.1,2.5,0.34,0.0015,1.0,12.0,0.0344,0.0112,4,2,3,11,0,0,11
2021-04-09,38.6,99.0,1017.0,12.5,2.5,0.34,0.0015,1.0,10.0,0.0344,0.008400000000000001,4,2,3,9,0,0,9
2021-04-10,35.4,99.0,1028.4,11.0,2.2,0.34,0.0015,1.0,8.0,0.0344,0.006500000000000001,4,2,3,7,0,0,7
2021-04-11,53.3,,1032.3,13.8,1.5,0.34,0.0015,38.0,10.0,0.032799999999999996,0.008400000000000001,4,2,95,9,0,0,95
2021-04-12,54.0,,1029.7,15.2,1.7,0.34,0.0015,38.0,12.0,0.0312,0.013000000000000001,4,2,95,11,0,0,95
2021-04-13,74.0,99.0,1014.4,16.6,2.1,0.34,0.0015,30.0,11.0,0.0296,0.013000000000000001,4,2,80,10,0,0,80
2021-04-14,93.0,2.0,1004.2,17.0,2.2,0.34,0.0015,17.0,9.0,0.028100000000000003,0.009300000000000001,4,2,54,8,0,0,54
2021-04-15,51.0,0.2,1019.7,12.0,2.0,0.34,0.0015,25.0,9.0,0.0312,0.008400000000000001,4,2,70,8,0,0,70
2021-04-16,61.0,99.0,1025.0,15.4,1.4,0.34,0.0015,38.0,12.0,0.028100000000000003,0.013900000000000001,4,2,95,11,0,0,95
2021-04-17,74.5,99.0,1013.9,16.0,1.5,0.34,0.0015,34.0,13.0,0.0272,0.0121,4,2,87,12,0,0,87
2021-04-18,35.0,4.1,997.0,16.4,2.6,0.22999999999999998,0.0015,21.0,9.0,0.0368,0.0047,3,2,62,8,0,0,62
2021-04-19,34.0,,1008.4,16.2,2.1,0.34,0.0015,46.0,17.0,0.039200000000000006,0.008400000000000001,4,2,112,16,0,0,112
2021-04-20,46.0,,1013.5,18.0,1.2,0.45,0.0029,57.0,20.0,0.0289,0.0195,5,4,133,19,0,0,133
2021-04-21,34.0,,1017.0,19.1,2.0,0.34,0.0015,59.0,20.0,0.041600000000000005,0.0121,4,2,137,19,0,0,137
2021-04-22,22.0,,1016.3,17.2,2.5,0.34,0.0015,42.0,12.0,0.0376,0.0075,4,2,104,11,0,0,104
2021-04-23,51.0,,1020.8,14.4,2.0,0.34,0.0015,38.0,13.0,0.033600000000000005,0.008400000000000001,4,2,95,12,0,0,95
2021-04-24,52.5,,1017.5,16.1,1.5,0.34,0.0029,38.0,13.0,0.039200000000000006,0.010199999999999999,4,4,95,12,0,0,95
2021-04-25,55.0,99.0,1010.2,17.0,1.8,0.34,0.0015,50.0,16.0,0.04,0.0075,4,2,120,15,0,0,120
2021-04-26,32.0,99.0,1015.5,13.6,2.7,0.34,0.0015,30.0,10.0,0.0376,0.0056,4,2,80,9,0,0,80
2021-04-27,49.4,99.0,1021.0,16.4,2.0,0.34,0.0029,30.0,10.0,0.032,0.009300000000000001,4,4,80,9,0,0,80
2021-04-28,57.9,,1016.5,19.2,2.0,0.34,0.0015,38.0,13.0,0.0352,0.010199999999999999,4,2,95,12,0,0,95
2021-04-29,89.0,0.7,1005.7,17.7,2.8,0.22999999999999998,0.0015,21.0,10.0,0.0312,0.0047,3,2,62,9,0,0,62
2021-04-30,52.0,2.9,998.9,20.0,2.1,0.34,0.0015,30.0,10.0,0.0352,0.0075,4,2,80,9,0,0,80
2021-05-01,70.0,0.9,1002.4,18.0,2.1,0.34,0.0015,42.0,16.0,0.0424,0.008400000000000001,4,2,104,15,0,0,104
2021-05-02,53.0,0.2,996.7,17.0,2.4,0.34,0.0015,25.0,9.0,0.04,0.0038,4,2,70,8,0,0,70
2021-05-03,39.2,99.0,1010.6,18.0,2.1,0.22999999999999998,0.0015,25.0,8.0,0.0368,0.0047,3,2,70,7,0,0,70
2021-05-04,44.5,99.0,1015.0,19.9,1.3,0.34,0.0029,42.0,12.0,0.04,0.010199999999999999,4,4,104,11,0,0,104
2021-05-05,65.6,99.0,1014.3,19.0,3.7,0.34,0.0015,38.0,13.0,0.0424,0.0047,4,2,95,12,0,0,95
2021-05-06,72.7,99.0,1014.4,19.0,1.9,0.34,0.0015,30.0,11.0,0.04,0.009300000000000001,4,2,80,10,0,0,80
2021-05-07,75.0,99.0,1010.1,18.5,0.9,0.45,0.0029,46.0,16.0,0.0256,0.0213,5,4,112,15,0,0,112
2021-05-08,64.0,99.0,1004.2,21.0,1.5,0.34,0.0029,55.0,20.0,0.0376,0.0112,4,4,130,19,0,0,130
2021-05-09,53.0,,1000.5,22.0,2.6,0.34,0.0015,70.0,30.0,0.044,0.0047,4,2,154,28,0,0,154
2021-05-10,40.0,,1008.4,20.6,1.9,0.34,0.0015,59.0,24.0,0.040799999999999996,0.0075,4,2,137,22,0,0,137
2021-05-11,53.0,99.0,1013.0,18.3,1.4,0.34,0.0029,34.0,12.0,0.0344,0.0112,4,4,87,11,0,0,87
2021-05-12,53.0,,1020.0,18.8,1.6,0.34,0.0015,30.0,10.0,0.033600000000000005,0.010199999999999999,4,2,80,9,0,0,80
2021-05-13,92.0,1.0,1015.4,16.3,1.4,0.34,0.0015,34.0,12.0,0.0289,0.0121,4,2,87,11,0,0,87
2021-05-14,77.0,99.5,1012.0,21.0,1.5,0.45,0.0015,42.0,14.0,0.032799999999999996,0.0121,5,2,104,13,0,0,104
2021-05-15,69.0,,1016.5,21.6,1.8,0.34,0.0015,38.0,13.0,0.033600000000000005,0.0121,4,2,95,12,0,0,95
2021-05-16,76.0,0.1,1011.9,20.0,2.2,0.34,0.0015,30.0,12.0,0.0368,0.006500000000000001,4,2,80,11,0,0,80
2021-05-17,85.9,99.0,1002.0,23.7,3.3,0.22999999999999998,0.0015,25.0,11.0,0.0112,0.0056,3,2,70,10,0,0,70
2021-05-18,87.0,99.0,1006.5,21.7,1.5,0.34,0.0015,30.0,12.0,0.016800000000000002,0.013000000000000001,4,2,80,11,0,0,80
2021-05-19,94.0,0.8,1010.4,18.0,0.8,0.45,0.0015,25.0,10.0,0.0176,0.0167,5,2,70,9,0,0,70
2021-05-20,92.0,0.9,1013.0,19.4,0.8,0.45,0.0015,50.0,18.0,0.016800000000000002,0.0213,5,2,120,17,0,0,120
2021-05-21,91.9,0.2,1002.3,22.5,2.5,0.34,0.0015,25.0,12.0,0.0136,0.0075,4,2,70,11,0,0,70
2021-05-22,80.6,99.0,1002.0,20.5,2.0,0.34,0.0015,34.0,13.0,0.0384,0.008400000000000001,4,2,87,12,0,0,87
2021-05-23,72.1,0.6,1005.2,20.3,1.7,0.34,0.0015,25.0,9.0,0.039200000000000006,0.0056,4,2,70,8,0,0,70
2021-05-24,63.9,99.0,1004.0,22.7,1.3,0.34,0.0029,42.0,14.0,0.0361,0.0121,4,4,104,13,0,0,104
2021-05-25,61.0,99.0,1000.5,23.0,2.1,0.34,0.0015,50.0,16.0,0.048100000000000004,0.009300000000000001,4,2,120,15,0,0,120
2021-05-26,58.0,,1006.2,21.9,1.6,0.34,0.0015,53.0,20.0,0.04,0.009300000000000001,4,2,126,19,0,0,126
2021-05-27,90.0,2.0,1000.8,17.0,1.1,0.34,0.0015,34.0,13.0,0.032,0.013000000000000001,4,2,87,12,0,0,87
2021-05-28,66.0,99.0,1002.1,21.4,1.4,0.45,0.0015,42.0,13.0,0.032799999999999996,0.0149,5,2,104,12,0,0,104
2021-05-29,67.0,,999.2,22.7,1.8,0.34,0.0015,57.0,20.0,0.0432,0.009300000000000001,4,2,133,19,0,0,133
2021-05-30,68.0,99.5,1004.6,21.6,1.8,0.34,0.0015,53.0,18.0,0.039200000000000006,0.006500000000000001,4,2,126,17,0,0,126
2021-05-31,63.0,,1011.0,21.2,1.6,0.34,0.0015,30.0,10.0,0.0352,0.009300000000000001,4,2,80,9,0,0,80
2021-06-01,70.5,0.8,1015.5,21.0,1.7,0.34,0.0015,25.0,9.0,0.0352,0.008400000000000001,4,2,70,8,0,0,70
2021-06-02,67.0,,1017.3,22.7,1.8,0.34,0.0029,30.0,10.0,0.032799999999999996,0.009300000000000001,4,4,80,9,0,0,80
2021-06-03,68.0,99.0,1013.7,23.0,1.7,0.34,0.0015,34.0,13.0,0.028100000000000003,0.009300000000000001,4,2,87,12,0,0,87
2021-06-04,94.2,1.0,998.2,21.6,3.2,0.22999999999999998,0.0015,17.0,11.0,0.028100000000000003,0.006500000000000001,3,2,54,10,0,0,54
2021-06-05,76.0,99.0,1002.1,22.3,1.6,0.34,0.0015,21.0,10.0,0.0352,0.009300000000000001,4,2,62,9,0,0,62
2021-06-06,78.0,99.0,1007.0,22.2,1.0,0.34,0.0015,42.0,16.0,0.032799999999999996,0.010199999999999999,4,2,104,15,0,0,104
2021-06-07,70.6,99.0,1012.1,24.0,1.0,0.45,0.0029,46.0,16.0,0.0272,0.0167,5,4,112,15,0,0,112
2021-06-08,61.0,99.0,1011.6,25.0,1.1,0.45,0.0029,63.0,23.0,0.052000000000000005,0.0167,5,4,145,21,0,0,145
2021-06-09,52.0,,1014.2,25.0,1.6,0.34,0.0029,63.0,22.0,0.052000000000000005,0.010199999999999999,4,4,145,20,0,0,145
2021-06-10,63.0,,1018.0,24.4,1.5,0.34,0.0029,61.0,21.0,0.0376,0.0121,4,4,141,19,0,0,141
2021-06-11,66.0,99.0,1018.5,24.0,1.9,0.34,0.0029,50.0,16.0,0.0289,0.009300000000000001,4,4,120,15,0,0,120
2021-06-12,69.0,,1014.5,24.0,2.1,0.22999999999999998,0.0015,34.0,12.0,0.024800000000000003,0.0075,3,2,87,11,0,0,87
2021-06-13,66.0,99.0,1009.0,25.0,1.6,0.22999999999999998,0.0015,38.0,14.0,0.0272,0.0056,3,2,95,13,0,0,95
2021-06-14,81.5,0.3,1006.1,22.5,1.1,0.34,0.0015,42.0,15.0,0.024100000000000003,0.013000000000000001,4,2,104,14,0,0,104
2021-06-15,76.0,99.0,1005.0,24.0,1.2,0.34,0.0015,42.0,14.0,0.0233,0.013000000000000001,4,2,104,13,0,0,104
2021-06-16,86.0,3.1,1006.2,23.0,1.2,0.34,0.0015,30.0,11.0,0.0176,0.0112,4,2,80,10,0,0,80
2021-06-17,75.0,0.3,1004.8,22.2,2.0,0.22999999999999998,0.0015,25.0,10.0,0.0224,0.0075,3,2,70,9,0,0,70
2021-06-18,68.0,99.0,1003.9,24.0,1.6,0.34,0.0015,34.0,12.0,0.0272,0.009300000000000001,4,2,87,11,0,0,87
2021-06-19,89.0,0.7,1000.7,21.0,1.9,0.22999999999999998,0.0015,21.0,10.0,0.0264,0.008400000000000001,3,2,62,9,0,0,62
2021-06-20,83.0,1.6,997.2,23.9,1.7,0.22999999999999998,0.0015,17.0,6.0,0.0264,0.0056,3,2,54,6,0,0,54
2021-06-21,69.8,99.0,1003.3,23.4,1.6,0.34,0.0029,30.0,11.0,0.032799999999999996,0.009300000000000001,4,4,80,10,0,0,80
2021-06-22,72.0,,1007.2,24.0,1.4,0.34,0.0029,30.0,10.0,0.0312,0.0112,4,4,80,9,0,0,80
2021-06-23,77.5,99.0,1009.0,23.0,1.4,0.34,0.0015,30.0,11.0,0.0264,0.010199999999999999,4,2,80,10,0,0,80
2021-06-24,75.4,99.0,1011.2,23.3,1.5,0.34,0.0015,34.0,13.0,0.0304,0.010199999999999999,4,2,87,12,0,0,87
2021-06-25,76.0,99.0,1012.2,24.0,1.4,0.34,0.0015,25.0,10.0,0.0312,0.0112,4,2,70,9,0,0,70
2021-06-26,70.9,99.0,1012.0,25.0,1.1,0.34,0.0015,30.0,11.0,0.033600000000000005,0.010199999999999999,4,2,80,10,0,0,80
2021-06-27,75.0,99.0,1007.2,24.3,1.3,0.34,0.0015,25.0,9.0,0.0368,0.0075,4,2,70,8,0,0,70
2021-06-28,71.0,99.0,1005.0,25.0,1.7,0.34,0.0015,25.0,9.0,0.032,0.008400000000000001,4,2,70,8,0,0,70
2021-06-29,90.0,2.0,1001.7,22.0,2.1,0.22999999999999998,0.0015,17.0,8.0,0.024100000000000003,0.006500000000000001,3,2,54,7,0,0,54
2021-06-30,85.5,2.0,1011.0,21.7,1.1,0.34,0.0015,30.0,12.0,0.0361,0.0112,4,2,80,11,0,0,80
2021-07-01,95.0,1.6,1011.9,21.5,0.8,0.34,0.0015,21.0,10.0,0.024800000000000003,0.0149,4,2,62,9,0,0,62
2021-07-02,98.0,2.9,1009.6,21.6,0.7,0.34,0.0015,17.0,8.0,0.0152,0.0176,4,2,54,7,0,0,54
2021-07-03,94.0,6.1,1008.7,22.1,1.5,0.34,0.0015,21.0,8.0,0.0224,0.009300000000000001,4,2,62,7,0,0,62
2021-07-04,96.0,0.4,1013.5,20.5,1.0,0.34,0.0015,13.0,6.0,0.0192,0.0056,4,2,42,6,0,0,42
2021-07-05,94.0,99.5,1008.7,23.0,0.6,0.34,0.0015,21.0,9.0,0.0112,0.013900000000000001,4,2,62,8,0,0,62
2021-07-06,87.0,99.0,1008.2,25.5,0.7,0.5599999999999999,0.0029,55.0,24.0,0.0233,0.0251,6,4,130,22,0,0,130
2021-07-07,82.7,99.0,1005.6,26.1,1.2,0.45,0.0015,72.0,40.0,0.0256,0.0149,5,2,155,37,0,0,155
2021-07-08,91.0,99.0,1007.0,24.0,1.2,0.34,0.0029,25.0,13.0,0.016,0.0149,4,4,70,12,0,0,70
2021-07-09,97.0,0.3,1006.8,24.0,0.8,0.34,0.0015,21.0,10.0,0.0121,0.0149,4,2,62,9,0,0,62
2021-07-10,85.5,99.0,1006.3,26.6,1.3,0.34,0.0015,42.0,19.0,0.0233,0.009300000000000001,4,2,104,18,0,0,104
2021-07-11,87.0,0.2,1009.9,25.0,0.8,0.34,0.0029,34.0,14.0,0.0289,0.0075,4,4,87,13,0,0,87
2021-07-12,79.0,99.0,1009.9,26.1,1.1,0.34,0.0015,42.0,16.0,0.032799999999999996,0.013000000000000001,4,2,104,15,0,0,104
2021-07-13,80.1,99.0,1011.1,26.0,1.1,0.34,0.0015,42.0,17.0,0.0312,0.0121,4,2,104,16,0,0,104
2021-07-14,82.0,99.0,1014.7,25.7,1.3,0.34,0.0015,38.0,15.0,0.0296,0.009300000000000001,4,2,95,14,0,0,95
2021-07-15,79.5,99.0,1017.8,27.0,1.5,0.34,0.0015,38.0,16.0,0.0192,0.009300000000000001,4,2,95,15,0,0,95
2021-07-16,75.0,99.0,1018.5,28.0,1.4,0.22999999999999998,0.0015,25.0,11.0,0.0096,0.009300000000000001,3,2,70,10,0,0,70
2021-07-17,71.5,99.0,1016.1,28.0,1.5,0.22999999999999998,0.0029,25.0,12.0,0.0088,0.0075,3,4,70,11,0,0,70
2021-07-18,74.0,99.0,1014.1,28.3,2.0,0.22999999999999998,0.0015,25.0,12.0,0.0096,0.0047,3,2,70,11,0,0,70
2021-07-19,74.0,99.0,1014.0,29.4,1.6,0.22999999999999998,0.0015,30.0,15.0,0.0121,0.008400000000000001,3,2,80,14,0,0,80
2021-07-20,69.0,99.0,1014.0,29.1,1.7,0.22999999999999998,0.0015,30.0,12.0,0.010400000000000001,0.008400000000000001,3,2,80,11,0,0,80
2021-07-21,67.0,99.0,1013.0,29.0,1.8,0.22999999999999998,0.0029,25.0,10.0,0.0121,0.008400000000000001,3,4,70,9,0,0,70
2021-07-22,67.0,99.0,1011.5,29.0,1.7,0.22999999999999998,0.0015,21.0,9.0,0.0128,0.006500000000000001,3,2,62,8,0,0,62
2021-07-23,68.1,99.0,1010.2,29.0,1.7,0.22999999999999998,0.0015,17.0,9.0,0.0112,0.006500000000000001,3,2,54,8,0,0,54
2021-07-24,69.7,99.0,1010.0,29.0,1.5,0.22999999999999998,0.0015,21.0,10.0,0.010400000000000001,0.0075,3,2,62,9,0,0,62
2021-07-25,68.3,99.0,1008.6,29.0,1.5,0.22999999999999998,0.0015,30.0,11.0,0.016800000000000002,0.0056,3,2,80,10,0,0,80
2021-07-26,63.0,99.0,1002.1,28.3,2.0,0.22999999999999998,0.0015,50.0,18.0,0.0224,0.0075,3,2,120,17,0,0,120
2021-07-27,79.8,0.9,996.6,26.3,2.4,0.22999999999999998,0.0015,25.0,10.0,0.0192,0.006500000000000001,3,2,70,9,0,0,70
2021-07-28,73.9,99.0,998.8,29.0,1.8,0.22999999999999998,0.0015,46.0,19.0,0.0264,0.009300000000000001,3,2,112,18,0,0,112
2021-07-29,77.0,99.0,1001.3,28.1,2.0,0.22999999999999998,0.0015,34.0,15.0,0.02,0.008400000000000001,3,2,87,14,0,0,87
2021-07-30,82.0,1.5,1001.4,27.2,1.3,0.22999999999999998,0.0015,30.0,12.0,0.0121,0.0112,3,2,80,11,0,0,80
2021-07-31,75.5,,1001.0,28.0,1.3,0.22999999999999998,0.0015,25.0,10.0,0.0121,0.0075,3,2,70,9,0,0,70
2021-08-01,71.2,,1001.7,29.5,1.7,0.22999999999999998,0.0015,38.0,15.0,0.0289,0.006500000000000001,3,2,95,14,0,0,95
2021-08-02,77.0,99.5,1007.1,29.0,1.7,0.22999999999999998,0.0015,30.0,13.0,0.0184,0.009300000000000001,3,2,80,12,0,0,80
2021-08-03,78.5,99.0,1011.4,29.3,2.8,0.22999999999999998,0.0015,25.0,15.0,0.0088,0.006500000000000001,3,2,70,14,0,0,70
2021-08-04,71.0,,1009.2,30.0,1.8,0.22999999999999998,0.0015,25.0,13.0,0.0088,0.0075,3,2,70,12,0,0,70
2021-08-05,66.0,,1006.8,30.0,1.5,0.22999999999999998,0.0029,25.0,11.0,0.0088,0.010199999999999999,3,4,70,10,0,0,70
2021-08-06,71.0,,1006.6,30.0,1.5,0.22999999999999998,0.0015,25.0,11.0,0.0073,0.009300000000000001,3,2,70,10,0,0,70
2021-08-07,81.0,0.8,1004.2,29.0,1.5,0.22999999999999998,0.0015,17.0,9.0,0.0056,0.006500000000000001,3,2,54,8,0,0,54
2021-08-08,93.0,2.3,998.5,27.0,2.1,0.22999999999999998,0.0015,13.0,6.0,0.0088,0.0038,3,2,42,6,0,0,42
2021-08-09,80.0,0.5,994.6,29.0,4.4,0.22999999999999998,0.0015,50.0,30.0,0.0192,0.0038,3,2,120,28,0,0,120
2021-08-10,54.0,99.0,995.1,31.5,3.1,0.22999999999999998,0.0015,21.0,9.0,0.0216,0.0047,3,2,62,8,0,0,62
2021-08-11,56.2,99.0,1009.9,30.0,1.6,0.22999999999999998,0.0015,21.0,10.0,0.020800000000000003,0.008400000000000001,3,2,62,9,0,0,62
2021-08-12,82.0,99.0,1009.7,26.8,1.5,0.34,0.0015,30.0,13.0,0.016800000000000002,0.0075,4,2,80,12,0,0,80
2021-08-13,93.0,0.5,1009.4,23.0,1.4,0.34,0.0015,17.0,8.0,0.024100000000000003,0.006500000000000001,4,2,54,7,0,0,54
2021-08-14,96.0,1.3,1005.0,22.9,1.5,0.34,0.0015,9.0,6.0,0.0112,0.0056,4,2,29,6,0,0,29
2021-08-15,98.2,2.7,1008.5,20.0,1.6,0.22999999999999998,0.0015,9.0,3.0,0.0176,0.0047,3,2,29,3,0,0,29
2021-08-16,95.0,0.1,1015.7,21.6,1.3,0.34,0.0015,17.0,8.0,0.0145,0.008400000000000001,4,2,54,7,0,0,54
2021-08-17,94.0,0.6,1012.8,24.0,1.1,0.34,0.0015,25.0,11.0,0.0096,0.013900000000000001,4,2,70,10,0,0,70
2021-08-18,79.0,0.4,1010.6,27.5,3.7,0.22999999999999998,0.0015,21.0,14.0,0.0088,0.0047,3,2,62,13,0,0,62
2021-08-19,77.0,99.0,1013.7,28.0,2.9,0.22999999999999998,0.0015,17.0,9.0,0.0064,0.0047,3,2,54,8,0,0,54
2021-08-20,69.8,99.0,1015.8,29.0,2.7,0.22999999999999998,0.0015,17.0,9.0,0.0096,0.0056,3,2,54,8,0,0,54
2021-08-21,74.5,99.0,1013.9,28.7,1.7,0.22999999999999998,0.0015,21.0,9.0,0.0096,0.006500000000000001,3,2,62,8,0,0,62
2021-08-22,73.8,99.0,1009.6,29.3,1.5,0.22999999999999998,0.0015,21.0,10.0,0.0096,0.0047,3,2,62,9,0,0,62
2021-08-23,80.0,0.2,1008.7,28.0,1.4,0.34,0.0015,38.0,17.0,0.0216,0.0112,4,2,95,16,0,0,95
2021-08-24,74.0,99.0,1008.7,28.8,1.4,0.34,0.0029,42.0,19.0,0.0192,0.0121,4,4,104,18,0,0,104
2021-08-25,75.0,99.0,1007.3,30.0,1.4,0.34,0.0015,46.0,21.0,0.0096,0.010199999999999999,4,2,112,19,0,0,112
2021-08-26,70.0,99.0,1009.6,31.1,1.2,0.45,0.0029,61.0,30.0,0.0376,0.0149,5,4,141,28,0,0,141
2021-08-27,72.5,,1010.0,30.7,1.5,0.34,0.0015,57.0,25.0,0.0289,0.0112,4,2,133,23,0,0,133
2021-08-28,69.0,99.0,1009.0,31.0,1.1,0.45,0.0029,70.0,38.0,0.048100000000000004,0.0112,5,4,154,35,0,0,154
2021-08-29,69.0,99.0,1011.0,29.4,1.6,0.34,0.0015,53.0,21.0,0.0344,0.006500000000000001,4,2,126,19,0,0,126
2021-08-30,72.0,99.0,1010.7,30.0,1.4,0.34,0.0015,55.0,26.0,0.033600000000000005,0.0112,4,2,130,24,0,0,130
2021-08-31,77.2,99.0,1011.8,28.0,1.6,0.34,0.0015,42.0,15.0,0.0289,0.009300000000000001,4,2,104,14,0,0,104
2021-09-01,89.0,99.0,1011.6,22.0,1.4,0.34,0.0015,34.0,13.0,0.0264,0.010199999999999999,4,2,87,12,0,0,87
2021-09-02,96.0,0.6,1008.2,20.0,1.3,0.34,0.0015,17.0,7.0,0.0216,0.0112,4,2,54,6,0,0,54
2021-09-03,97.0,0.6,1010.0,20.0,1.5,0.34,0.0015,17.0,8.0,0.0184,0.010199999999999999,4,2,54,7,0,0,54
